branching_types,n_end,k,uscat,device,dtype,density_dtype,density_device,uscat_dtype,uscat_device
a,63,256.0,(0.437514169337076+2.4936354043401767j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,63,362.03867196751236,(1.2610345583771618+0.4752540354733635j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,63,512.0,(1.0323391020559636+0.0345717574523897j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,63,724.0773439350247,(-0.8773781948374122-2.449053199369251j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,1.0,(-1.3559333625942895-0.6578134486897365j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,1.4142135623730951,(-0.87714433586516-2.188000339504526j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,2.0,(1.2150327279375335-1.125340129612698j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,2.8284271247461903,(0.9594058744019139-0.17538918868292322j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,4.0,(1.2981009169165483+0.48605340302883693j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,5.656854249492381,(-1.0989021312388996+0.33813538670873367j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,8.0,(0.7971526628126593-2.204694413306668j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,11.313708498984761,(-1.2716020273225928+1.5662573132743123j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,16.0,(1.003548724541834+0.09104501905173178j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,22.627416997969522,(1.1413239533076007+0.29695244474607846j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,32.0,(-1.1126966314996436-0.25954651853296046j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,45.254833995939045,(-1.2804646601699634-1.6518405835217322j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,64.0,(-1.365247986069904-1.1849577440931616j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,90.50966799187809,(1.1384279678183644-0.31186316179333073j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,128.0,(1.2474527951375056-0.4087713934760794j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,181.01933598375618,(-1.4775410373166922+1.255340151716702j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,256.0,(0.4776176557282449+2.3895777220737644j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,362.03867196751236,(1.2835983556585195+0.4708975657895327j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,512.0,(1.0350175538987805+0.03651086644729422j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,64,724.0773439350247,(-0.8404548112140449-2.4463111050612314j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,1.0,(-1.355933362594289-0.657813448689736j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,1.4142135623730951,(-0.8771443358651597-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,2.0,(1.2150327279375337-1.1253401296126981j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,2.8284271247461903,(0.959405874401914-0.1753891886829232j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,4.0,(1.2981009169165485+0.4860534030288371j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,5.656854249492381,(-1.0989021312388996+0.3381353867087337j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,8.0,(0.7971526628126595-2.204694413306668j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,11.313708498984761,(-1.2716020273225932+1.5662573132743116j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,16.0,(1.003548724541834+0.09104501905173132j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,22.627416997969522,(1.1413239533075985+0.2969524447460785j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,32.0,(-1.1126966314996414-0.25954651853295296j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,45.254833995939045,(-1.2804646601477434-1.6518405835432655j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,64.0,(-1.3384394047324208-1.308253975903292j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,90.50966799187809,(1.0760617987397265-0.3098408018490064j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,128.0,(1.2606490700971122-0.45735508791837864j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,181.01933598375618,(-1.4997929530818486+1.385022306830425j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,256.0,(0.37227338435703994+2.3586768447403648j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,362.03867196751236,(1.2788286156794029+0.4450080220224675j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,512.0,(1.0505761923042998+0.014801897413250241j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,65,724.0773439350247,(-0.8467470090649301-2.3433745624851654j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,1.0,(-1.355933362594288-0.6578134486897358j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,1.4142135623730951,(-0.8771443358651589-2.1880003395045233j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,2.0,(1.2150327279375328-1.125340129612697j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,2.8284271247461903,(0.9594058744019132-0.17538918868292291j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,4.0,(1.2981009169165472+0.4860534030288366j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,5.656854249492381,(-1.0989021312388987+0.3381353867087332j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,8.0,(0.7971526628126586-2.204694413306666j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,11.313708498984761,(-1.271602027322591+1.5662573132743103j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,16.0,(1.003548724541833+0.09104501905173062j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,22.627416997969522,(1.141323953307598+0.29695244474607974j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,32.0,(-1.1126966314996438-0.2595465185329504j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,45.254833995939045,(-1.2804646601532657-1.651840583545121j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,64.0,(-1.4084394060419605-1.2790426106610893j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,90.50966799187809,(1.092938187952697-0.2578163400042248j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,128.0,(1.2941459878115003-0.4544218733644491j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,181.01933598375618,(-1.4525135678290444+1.387082275854421j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,256.0,(0.3826458604457811+2.3113777178192643j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,362.03867196751236,(1.2939296473189041+0.44213493946029225j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,512.0,(1.0478022440918175+0.012845362581930378j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,66,724.0773439350247,(-0.7937151322824395-2.3406966767488324j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,1.0,(-1.3559333625942895-0.6578134486897365j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,1.4142135623730951,(-0.8771443358651602-2.1880003395045264j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,2.0,(1.2150327279375337-1.1253401296126981j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,2.8284271247461903,(0.9594058744019139-0.1753891886829233j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,4.0,(1.2981009169165487+0.4860534030288368j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,5.656854249492381,(-1.0989021312389+0.3381353867087338j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,8.0,(0.7971526628126593-2.2046944133066684j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,11.313708498984761,(-1.2716020273225923+1.5662573132743134j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,16.0,(1.003548724541834+0.09104501905173239j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,22.627416997969522,(1.1413239533076003+0.29695244474608223j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,32.0,(-1.112696631499641-0.2595465185329543j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,45.254833995939045,(-1.2804646601531045-1.6518405835441268j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,64.0,(-1.3721273777325282-1.2569090669125176j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,90.50966799187809,(1.1115172590642137-0.2674792030085551j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,128.0,(1.2831916923793063-0.5354278606680727j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,181.01933598375618,(-1.447345954840469+1.4691900834748877j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,256.0,(0.26122606825985506+2.292260699054804j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,362.03867196751236,(1.2868008409670066+0.40782144702575596j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,512.0,(1.063269091398789-0.009440562083998467j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,67,724.0773439350247,(-0.7972485586518491-2.251187526757155j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,1.0,(-1.3559333625942884-0.657813448689736j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,1.4142135623730951,(-0.877144335865159-2.1880003395045247j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,2.0,(1.2150327279375333-1.125340129612697j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,2.8284271247461903,(0.9594058744019137-0.17538918868292314j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,4.0,(1.2981009169165476+0.48605340302883676j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,5.656854249492381,(-1.098902131238899+0.3381353867087334j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,8.0,(0.7971526628126584-2.204694413306666j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,11.313708498984761,(-1.2716020273225932+1.5662573132743116j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,16.0,(1.003548724541833+0.09104501905173207j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,22.627416997969522,(1.1413239533075954+0.2969524447460766j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,32.0,(-1.1126966314996425-0.2595465185329588j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,45.254833995939045,(-1.2804646601529743-1.6518405835442111j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,64.0,(-1.3740891712605237-1.278343760194764j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,90.50966799187809,(1.1213437697406614-0.25390359142442365j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,128.0,(1.2389216371245562-0.5188045913241279j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,181.01933598375618,(-1.3508285886805782+1.4553501436574308j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,256.0,(0.2595511812218734+2.3087361248686333j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,362.03867196751236,(1.290383082306637+0.4069425723256237j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,512.0,(1.0542817346616853-0.0155016936672722j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,68,724.0773439350247,(-0.7299311941962047-2.2491975509769873j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,1.0,(-1.3559333625942886-0.6578134486897357j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,1.4142135623730951,(-0.8771443358651596-2.1880003395045247j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,2.0,(1.215032727937533-1.1253401296126975j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,2.8284271247461903,(0.9594058744019136-0.17538918868292333j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,4.0,(1.298100916916548+0.48605340302883665j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,5.656854249492381,(-1.0989021312388991+0.3381353867087337j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,8.0,(0.7971526628126582-2.2046944133066666j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,11.313708498984761,(-1.2716020273225916+1.566257313274312j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,16.0,(1.003548724541834+0.09104501905173142j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,22.627416997969522,(1.1413239533075987+0.29695244474607885j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,32.0,(-1.1126966314996416-0.25954651853295063j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,45.254833995939045,(-1.280464660153001-1.6518405835442291j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,64.0,(-1.3815330320447237-1.272098009395144j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,90.50966799187809,(1.1542303233353595-0.2870258866366684j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,128.0,(1.22699306286479-0.538529501113964j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,181.01933598375618,(-1.3497872936516546+1.459995879923528j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,256.0,(0.15228880837382344+2.303838108381491j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,362.03867196751236,(1.2789016114332146+0.36812622178443777j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,512.0,(1.0685690328790467-0.03745535787665274j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,69,724.0773439350247,(-0.7313065045733592-2.1744478766500954j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,1.0,(-1.355933362594289-0.6578134486897358j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,1.4142135623730951,(-0.8771443358651598-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,2.0,(1.2150327279375337-1.1253401296126984j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,2.8284271247461903,(0.9594058744019139-0.1753891886829234j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,4.0,(1.2981009169165487+0.4860534030288367j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,5.656854249492381,(-1.0989021312388996+0.3381353867087339j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,8.0,(0.7971526628126587-2.2046944133066675j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,11.313708498984761,(-1.2716020273225932+1.5662573132743127j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,16.0,(1.003548724541834+0.09104501905173201j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,22.627416997969522,(1.1413239533075985+0.2969524447460787j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,32.0,(-1.112696631499643-0.2595465185329544j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,45.254833995939045,(-1.2804646601529956-1.651840583544221j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,64.0,(-1.3776373343879325-1.2707479647145172j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,90.50966799187809,(1.1061725832201086-0.3123446468618474j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,128.0,(1.1806492340507893-0.5003809234883116j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,181.01933598375618,(-1.2583439022994067+1.4310279191531203j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,256.0,(0.1539324668892299+2.376201223412098j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,362.03867196751236,(1.2678212134130469+0.37219437471050526j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,512.0,(1.0523484837584476-0.04743608772281656j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,70,724.0773439350247,(-0.6515345079678088-2.173888607465411j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,1.0,(-1.355933362594289-0.6578134486897362j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,1.4142135623730951,(-0.8771443358651597-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,2.0,(1.2150327279375337-1.1253401296126977j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,2.8284271247461903,(0.959405874401914-0.17538918868292308j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,4.0,(1.2981009169165487+0.48605340302883737j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,5.656854249492381,(-1.0989021312388996+0.3381353867087331j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,8.0,(0.7971526628126601-2.2046944133066666j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,11.313708498984761,(-1.2716020273225943+1.5662573132743112j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,16.0,(1.0035487245418324+0.09104501905173157j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,22.627416997969522,(1.1413239533075983+0.2969524447460782j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,32.0,(-1.1126966314996418-0.2595465185329575j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,45.254833995939045,(-1.2804646601529956-1.6518405835442251j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,64.0,(-1.3778875574960612-1.2724355307530648j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,90.50966799187809,(1.09858736465758-0.2810627842244786j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,128.0,(1.2105839729375176-0.4710671384018006j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,181.01933598375618,(-1.2859559820042548+1.3685203782698179j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,256.0,(0.08777864910918586+2.3832161262303986j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,362.03867196751236,(1.2518937116954139+0.33660323721511154j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,512.0,(1.0639269292993982-0.06765207016506039j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,71,724.0773439350247,(-0.6511648174178901-2.1154545004347547j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,72,1.0,(-1.3559333625942889-0.6578134486897358j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,72,1.4142135623730951,(-0.8771443358651596-2.1880003395045247j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,72,2.0,(1.215032727937533-1.1253401296126975j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,72,2.8284271247461903,(0.9594058744019136-0.17538918868292336j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
